date,state,crop,market,variety,min_price,max_price,modal_price,arrivals,avg_price
2022-02-14,West Bengal,Onion,West Bengal Main Market,Common,1127,3127,1377,227,2127.0
2022-03-16,West Bengal,Onion,West Bengal Main Market,Common,2573,2073,2823,173,2323.0
2022-04-15,West Bengal,Onion,West Bengal Main Market,Common,2201,2701,2451,301,2451.0
2022-05-15,West Bengal,Onion,West Bengal Main Market,Common,2212,1712,2462,312,1962.0
2022-06-14,West Bengal,Onion,West Bengal Main Market,Common,1525,2525,1775,125,2025.0
2022-07-14,West Bengal,Onion,West Bengal Main Market,Common,1577,1577,1827,177,1577.0
2022-08-13,West Bengal,Onion,West Bengal Main Market,Common,1563,3063,1813,163,2313.0
2022-09-12,West Bengal,Onion,West Bengal Main Market,Common,2814,2814,3064,414,2814.0
2022-10-12,West Bengal,Onion,West Bengal Main Market,Common,2682,2182,2932,282,2432.0
2022-11-11,West Bengal,Onion,West Bengal Main Market,Common,2968,2968,3218,568,2968.0
2022-12-11,West Bengal,Onion,West Bengal Main Market,Common,1020,3020,1270,120,2020.0
2023-01-10,West Bengal,Onion,West Bengal Main Market,Common,1919,3419,2169,519,2669.0
2023-02-09,West Bengal,Onion,West Bengal Main Market,Common,2939,1939,3189,539,2439.0
2023-03-11,West Bengal,Onion,West Bengal Main Market,Common,1295,3295,1545,395,2295.0
2023-04-10,West Bengal,Onion,West Bengal Main Market,Common,1483,1983,1733,583,1733.0
2023-05-10,West Bengal,Onion,West Bengal Main Market,Common,1704,3204,1954,304,2454.0
2023-06-09,West Bengal,Onion,West Bengal Main Market,Common,2029,3029,2279,129,2529.0
2023-07-09,West Bengal,Onion,West Bengal Main Market,Common,2506,1506,2756,106,2006.0
2023-08-08,West Bengal,Onion,West Bengal Main Market,Common,1065,2065,1315,165,1565.0
2023-09-07,West Bengal,Onion,West Bengal Main Market,Common,2768,2768,3018,368,2768.0
2023-10-07,West Bengal,Onion,West Bengal Main Market,Common,1550,3050,1800,150,2300.0
2023-11-06,West Bengal,Onion,West Bengal Main Market,Common,2557,3057,2807,157,2807.0
2023-12-06,West Bengal,Onion,West Bengal Main Market,Common,2759,3759,3009,359,3259.0
2024-01-05,West Bengal,Onion,West Bengal Main Market,Common,2400,3400,2650,500,2900.0
2024-02-04,West Bengal,Onion,West Bengal Main Market,Common,1786,2786,2036,386,2286.0
2024-03-05,West Bengal,Onion,West Bengal Main Market,Common,2875,2875,3125,475,2875.0
2024-04-04,West Bengal,Onion,West Bengal Main Market,Common,1960,1960,2210,560,1960.0
2024-05-04,West Bengal,Onion,West Bengal Main Market,Common,1852,3852,2102,452,2852.0
2024-06-03,West Bengal,Onion,West Bengal Main Market,Common,2932,1932,3182,532,2432.0
2024-07-03,West Bengal,Onion,West Bengal Main Market,Common,1425,1925,1675,525,1675.0
2024-08-02,West Bengal,Onion,West Bengal Main Market,Common,2909,3409,3159,509,3159.0
2024-09-01,West Bengal,Onion,West Bengal Main Market,Common,1190,3190,1440,290,2190.0
2024-10-01,West Bengal,Onion,West Bengal Main Market,Common,1243,1743,1493,343,1493.0
2019-01-01,West Bengal,Potato,West Bengal Main Market,Common,2636,3136,2886,236,2886.0
2019-01-31,West Bengal,Potato,West Bengal Main Market,Common,1818,1818,2068,418,1818.0
2019-03-02,West Bengal,Potato,West Bengal Main Market,Common,1678,3678,1928,278,2678.0
2019-04-01,West Bengal,Potato,West Bengal Main Market,Common,1244,2244,1494,344,1744.0
2019-05-01,West Bengal,Potato,West Bengal Main Market,Common,1136,2636,1386,236,1886.0
2019-05-31,West Bengal,Potato,West Bengal Main Market,Common,1528,2528,1778,128,2028.0
2019-06-30,West Bengal,Potato,West Bengal Main Market,Common,2958,2958,3208,558,2958.0
2019-07-30,West Bengal,Potato,West Bengal Main Market,Common,1108,1608,1358,208,1358.0
2019-08-29,West Bengal,Potato,West Bengal Main Market,Common,1889,2889,2139,489,2389.0
2019-09-28,West Bengal,Potato,West Bengal Main Market,Common,1112,2112,1362,212,1612.0
2019-10-28,West Bengal,Potato,West Bengal Main Market,Common,1830,2830,2080,430,2330.0
2019-11-27,West Bengal,Potato,West Bengal Main Market,Common,2102,3102,2352,202,2602.0
2019-12-27,West Bengal,Potato,West Bengal Main Market,Common,2249,2749,2499,349,2499.0
2020-01-26,West Bengal,Potato,West Bengal Main Market,Common,1997,1997,2247,597,1997.0
2020-02-25,West Bengal,Potato,West Bengal Main Market,Common,2789,3289,3039,389,3039.0
2020-03-26,West Bengal,Potato,West Bengal Main Market,Common,2743,2243,2993,343,2493.0
2020-04-25,West Bengal,Potato,West Bengal Main Market,Common,1502,3502,1752,102,2502.0
2020-05-25,West Bengal,Potato,West Bengal Main Market,Common,1911,1911,2161,511,1911.0
2020-06-24,West Bengal,Potato,West Bengal Main Market,Common,1090,2090,1340,190,1590.0
2020-07-24,West Bengal,Potato,West Bengal Main Market,Common,2946,2946,3196,546,2946.0
2020-08-23,West Bengal,Potato,West Bengal Main Market,Common,1812,3812,2062,412,2812.0
2020-09-22,West Bengal,Potato,West Bengal Main Market,Common,2116,3116,2366,216,2616.0
2020-10-22,West Bengal,Potato,West Bengal Main Market,Common,1461,2961,1711,561,2211.0
2020-11-21,West Bengal,Potato,West Bengal Main Market,Common,1338,3838,1588,438,2588.0
2020-12-21,West Bengal,Potato,West Bengal Main Market,Common,2098,2598,2348,198,2348.0
2021-01-20,West Bengal,Potato,West Bengal Main Market,Common,2979,2479,3229,579,2729.0
2021-02-19,West Bengal,Potato,West Bengal Main Market,Common,2515,3515,2765,115,3015.0
2021-03-21,West Bengal,Potato,West Bengal Main Market,Common,1185,3685,1435,285,2435.0
2021-04-20,West Bengal,Potato,West Bengal Main Market,Common,1758,2258,2008,358,2008.0
2021-05-20,West Bengal,Potato,West Bengal Main Market,Common,1342,1842,1592,442,1592.0
2021-06-19,West Bengal,Potato,West Bengal Main Market,Common,2989,2989,3239,589,2989.0
2021-07-19,West Bengal,Potato,West Bengal Main Market,Common,2542,2542,2792,142,2542.0
2021-08-18,West Bengal,Potato,West Bengal Main Market,Common,1439,3439,1689,539,2439.0
2021-09-17,West Bengal,Potato,West Bengal Main Market,Common,1396,3396,1646,496,2396.0
2021-10-17,West Bengal,Potato,West Bengal Main Market,Common,2775,3275,3025,375,3025.0
2021-11-16,West Bengal,Potato,West Bengal Main Market,Common,1636,2136,1886,236,1886.0
2021-12-16,West Bengal,Potato,West Bengal Main Market,Common,2975,3975,3225,575,3475.0
2022-01-15,West Bengal,Potato,West Bengal Main Market,Common,2125,3125,2375,225,2625.0
2022-02-14,West Bengal,Potato,West Bengal Main Market,Common,1874,3374,2124,474,2624.0
2022-03-16,West Bengal,Potato,West Bengal Main Market,Common,2260,3260,2510,360,2760.0
2022-04-15,West Bengal,Potato,West Bengal Main Market,Common,1043,2543,1293,143,1793.0
2022-05-15,West Bengal,Potato,West Bengal Main Market,Common,2502,3502,2752,102,3002.0
2022-06-14,West Bengal,Potato,West Bengal Main Market,Common,1034,3034,1284,134,2034.0
2022-07-14,West Bengal,Potato,West Bengal Main Market,Common,2739,1739,2989,339,2239.0
2022-08-13,West Bengal,Potato,West Bengal Main Market,Common,2161,1661,2411,261,1911.0
2022-09-12,West Bengal,Potato,West Bengal Main Market,Common,2450,1950,2700,550,2200.0
2022-10-12,West Bengal,Potato,West Bengal Main Market,Common,2868,2368,3118,468,2618.0
2022-11-11,West Bengal,Potato,West Bengal Main Market,Common,2994,2994,3244,594,2994.0
2022-12-11,West Bengal,Potato,West Bengal Main Market,Common,2820,3820,3070,420,3320.0
2023-01-10,West Bengal,Potato,West Bengal Main Market,Common,2719,2719,2969,319,2719.0
2023-02-09,West Bengal,Potato,West Bengal Main Market,Common,1354,2854,1604,454,2104.0
2023-03-11,West Bengal,Potato,West Bengal Main Market,Common,2149,3149,2399,249,2649.0
2023-04-10,West Bengal,Potato,West Bengal Main Market,Common,1618,3618,1868,218,2618.0
2023-05-10,West Bengal,Potato,West Bengal Main Market,Common,2075,2075,2325,175,2075.0
2023-06-09,West Bengal,Potato,West Bengal Main Market,Common,1627,2627,1877,227,2127.0
2023-07-09,West Bengal,Potato,West Bengal Main Market,Common,2452,2952,2702,552,2702.0
2023-08-08,West Bengal,Potato,West Bengal Main Market,Common,1536,1536,1786,136,1536.0
2023-09-07,West Bengal,Potato,West Bengal Main Market,Common,2584,3584,2834,184,3084.0
2023-10-07,West Bengal,Potato,West Bengal Main Market,Common,1671,3171,1921,271,2421.0
2023-11-06,West Bengal,Potato,West Bengal Main Market,Common,2501,2001,2751,101,2251.0
2023-12-06,West Bengal,Potato,West Bengal Main Market,Common,2294,1794,2544,394,2044.0
2024-01-05,West Bengal,Potato,West Bengal Main Market,Common,1700,3200,1950,300,2450.0
2024-02-04,West Bengal,Potato,West Bengal Main Market,Common,1078,3078,1328,178,2078.0
2024-03-05,West Bengal,Potato,West Bengal Main Market,Common,2039,2539,2289,139,2289.0
2024-04-04,West Bengal,Potato,West Bengal Main Market,Common,2699,2699,2949,299,2699.0
2024-05-04,West Bengal,Potato,West Bengal Main Market,Common,2870,3370,3120,470,3120.0
2024-06-03,West Bengal,Potato,West Bengal Main Market,Common,1029,2029,1279,129,1529.0
2024-07-03,West Bengal,Potato,West Bengal Main Market,Common,1829,3829,2079,429,2829.0
2024-08-02,West Bengal,Potato,West Bengal Main Market,Common,2691,3191,2941,291,2941.0
2024-09-01,West Bengal,Potato,West Bengal Main Market,Common,1881,2881,2131,481,2381.0
2024-10-01,West Bengal,Potato,West Bengal Main Market,Common,1470,1970,1720,570,1720.0
2019-01-01,West Bengal,Tomato,West Bengal Main Market,Common,1434,3934,1684,534,2684.0
2019-01-31,West Bengal,Tomato,West Bengal Main Market,Common,1098,2098,1348,198,1598.0
2019-03-02,West Bengal,Tomato,West Bengal Main Market,Common,2202,1702,2452,302,1952.0
2019-04-01,West Bengal,Tomato,West Bengal Main Market,Common,2832,3832,3082,432,3332.0
2019-05-01,West Bengal,Tomato,West Bengal Main Market,Common,2188,1688,2438,288,1938.0
2019-05-31,West Bengal,Tomato,West Bengal Main Market,Common,1425,3425,1675,525,2425.0
2019-06-30,West Bengal,Tomato,West Bengal Main Market,Common,1048,3548,1298,148,2298.0
2019-07-30,West Bengal,Tomato,West Bengal Main Market,Common,1964,2464,2214,564,2214.0
2019-08-29,West Bengal,Tomato,West Bengal Main Market,Common,1902,3402,2152,502,2652.0
2019-09-28,West Bengal,Tomato,West Bengal Main Market,Common,1262,2262,1512,362,1762.0
2019-10-28,West Bengal,Tomato,West Bengal Main Market,Common,1110,3610,1360,210,2360.0
2019-11-27,West Bengal,Tomato,West Bengal Main Market,Common,1721,3721,1971,321,2721.0
2019-12-27,West Bengal,Tomato,West Bengal Main Market,Common,2545,3545,2795,145,3045.0
2020-01-26,West Bengal,Tomato,West Bengal Main Market,Common,1311,3811,1561,411,2561.0
2020-02-25,West Bengal,Tomato,West Bengal Main Market,Common,1795,3295,2045,395,2545.0
2020-03-26,West Bengal,Tomato,West Bengal Main Market,Common,2375,3375,2625,475,2875.0
2020-04-25,West Bengal,Tomato,West Bengal Main Market,Common,1868,2368,2118,468,2118.0
2020-05-25,West Bengal,Tomato,West Bengal Main Market,Common,2697,1697,2947,297,2197.0
2020-06-24,West Bengal,Tomato,West Bengal Main Market,Common,1879,3379,2129,479,2629.0
2020-07-24,West Bengal,Tomato,West Bengal Main Market,Common,1266,1766,1516,366,1516.0
2020-08-23,West Bengal,Tomato,West Bengal Main Market,Common,1609,3109,1859,209,2359.0
2020-09-22,West Bengal,Tomato,West Bengal Main Market,Common,1924,2424,2174,524,2174.0
2020-10-22,West Bengal,Tomato,West Bengal Main Market,Common,1172,2172,1422,272,1672.0
2020-11-21,West Bengal,Tomato,West Bengal Main Market,Common,1798,2298,2048,398,2048.0
2020-12-21,West Bengal,Tomato,West Bengal Main Market,Common,1444,2444,1694,544,1944.0
2021-01-20,West Bengal,Tomato,West Bengal Main Market,Common,1247,3747,1497,347,2497.0
2021-02-19,West Bengal,Tomato,West Bengal Main Market,Common,2150,3150,2400,250,2650.0
2021-03-21,West Bengal,Tomato,West Bengal Main Market,Common,2297,1797,2547,397,2047.0
2021-04-20,West Bengal,Tomato,West Bengal Main Market,Common,2818,3818,3068,418,3318.0
2021-05-20,West Bengal,Tomato,West Bengal Main Market,Common,1034,3534,1284,134,2284.0
2021-06-19,West Bengal,Tomato,West Bengal Main Market,Common,1814,3314,2064,414,2564.0
2021-07-19,West Bengal,Tomato,West Bengal Main Market,Common,1284,3284,1534,384,2284.0
2021-08-18,West Bengal,Tomato,West Bengal Main Market,Common,1885,2385,2135,485,2135.0
2021-09-17,West Bengal,Tomato,West Bengal Main Market,Common,2321,3821,2571,421,3071.0
2021-10-17,West Bengal,Tomato,West Bengal Main Market,Common,1129,3629,1379,229,2379.0
2021-11-16,West Bengal,Tomato,West Bengal Main Market,Common,2725,3725,2975,325,3225.0
2021-12-16,West Bengal,Tomato,West Bengal Main Market,Common,2525,2025,2775,125,2275.0
2022-01-15,West Bengal,Tomato,West Bengal Main Market,Common,1892,2892,2142,492,2392.0
2022-02-14,West Bengal,Tomato,West Bengal Main Market,Common,2992,3492,3242,592,3242.0
2022-03-16,West Bengal,Tomato,West Bengal Main Market,Common,2375,3875,2625,475,3125.0
2022-04-15,West Bengal,Tomato,West Bengal Main Market,Common,2983,2483,3233,583,2733.0
2022-05-15,West Bengal,Tomato,West Bengal Main Market,Common,1960,2460,2210,560,2210.0
2022-06-14,West Bengal,Tomato,West Bengal Main Market,Common,2679,3179,2929,279,2929.0
2022-07-14,West Bengal,Tomato,West Bengal Main Market,Common,1020,3520,1270,120,2270.0
2022-08-13,West Bengal,Tomato,West Bengal Main Market,Common,1508,3508,1758,108,2508.0
2022-09-12,West Bengal,Tomato,West Bengal Main Market,Common,2612,2612,2862,212,2612.0
2022-10-12,West Bengal,Tomato,West Bengal Main Market,Common,2840,3840,3090,440,3340.0
2022-11-11,West Bengal,Tomato,West Bengal Main Market,Common,2442,3942,2692,542,3192.0
2022-12-11,West Bengal,Tomato,West Bengal Main Market,Common,2442,3442,2692,542,2942.0
2023-01-10,West Bengal,Tomato,West Bengal Main Market,Common,2665,1665,2915,265,2165.0
2023-02-09,West Bengal,Tomato,West Bengal Main Market,Common,1044,1544,1294,144,1294.0
2023-03-11,West Bengal,Tomato,West Bengal Main Market,Common,1045,3545,1295,145,2295.0
2023-04-10,West Bengal,Tomato,West Bengal Main Market,Common,2601,1601,2851,201,2101.0
2023-05-10,West Bengal,Tomato,West Bengal Main Market,Common,2033,2533,2283,133,2283.0
2023-06-09,West Bengal,Tomato,West Bengal Main Market,Common,1466,3966,1716,566,2716.0
2023-07-09,West Bengal,Tomato,West Bengal Main Market,Common,1009,3509,1259,109,2259.0
2023-08-08,West Bengal,Tomato,West Bengal Main Market,Common,1394,3894,1644,494,2644.0
2023-09-07,West Bengal,Tomato,West Bengal Main Market,Common,1869,2869,2119,469,2369.0
2023-10-07,West Bengal,Tomato,West Bengal Main Market,Common,2227,1727,2477,327,1977.0
2023-11-06,West Bengal,Tomato,West Bengal Main Market,Common,2573,3573,2823,173,3073.0
2023-12-06,West Bengal,Tomato,West Bengal Main Market,Common,1995,2495,2245,595,2245.0
2024-01-05,West Bengal,Tomato,West Bengal Main Market,Common,1605,3105,1855,205,2355.0
2024-02-04,West Bengal,Tomato,West Bengal Main Market,Common,1418,2918,1668,518,2168.0
2024-03-05,West Bengal,Tomato,West Bengal Main Market,Common,2734,2734,2984,334,2734.0
2024-04-04,West Bengal,Tomato,West Bengal Main Market,Common,2300,2800,2550,400,2550.0
2024-05-04,West Bengal,Tomato,West Bengal Main Market,Common,2887,2387,3137,487,2637.0
2024-06-03,West Bengal,Tomato,West Bengal Main Market,Common,2524,3024,2774,124,2774.0
2024-07-03,West Bengal,Tomato,West Bengal Main Market,Common,2090,2590,2340,190,2340.0
2024-08-02,West Bengal,Tomato,West Bengal Main Market,Common,2869,3369,3119,469,3119.0
2024-09-01,West Bengal,Tomato,West Bengal Main Market,Common,1162,3162,1412,262,2162.0
2024-10-01,West Bengal,Tomato,West Bengal Main Market,Common,2118,3118,2368,218,2618.0
2019-01-01,West Bengal,Brinjal,West Bengal Main Market,Common,1691,1691,1941,291,1691.0
2019-01-31,West Bengal,Brinjal,West Bengal Main Market,Common,2296,1796,2546,396,2046.0
2019-03-02,West Bengal,Brinjal,West Bengal Main Market,Common,2634,3634,2884,234,3134.0
2019-04-01,West Bengal,Brinjal,West Bengal Main Market,Common,1980,2480,2230,580,2230.0
2019-05-01,West Bengal,Brinjal,West Bengal Main Market,Common,1123,2123,1373,223,1623.0
2019-05-31,West Bengal,Brinjal,West Bengal Main Market,Common,1919,3919,2169,519,2919.0
2019-06-30,West Bengal,Brinjal,West Bengal Main Market,Common,1544,2544,1794,144,2044.0
2019-07-30,West Bengal,Brinjal,West Bengal Main Market,Common,1772,2272,2022,372,2022.0
2019-08-29,West Bengal,Brinjal,West Bengal Main Market,Common,1958,1958,2208,558,1958.0
2019-09-28,West Bengal,Brinjal,West Bengal Main Market,Common,2256,3756,2506,356,3006.0
2019-10-28,West Bengal,Brinjal,West Bengal Main Market,Common,1494,1994,1744,594,1744.0
2019-11-27,West Bengal,Brinjal,West Bengal Main Market,Common,2032,2032,2282,132,2032.0
2019-12-27,West Bengal,Brinjal,West Bengal Main Market,Common,2597,3597,2847,197,3097.0
2020-01-26,West Bengal,Brinjal,West Bengal Main Market,Common,2918,2418,3168,518,2668.0
2020-02-25,West Bengal,Brinjal,West Bengal Main Market,Common,1090,2090,1340,190,1590.0
2020-03-26,West Bengal,Brinjal,West Bengal Main Market,Common,2509,3009,2759,109,2759.0
2020-04-25,West Bengal,Brinjal,West Bengal Main Market,Common,1425,2425,1675,525,1925.0
2020-05-25,West Bengal,Brinjal,West Bengal Main Market,Common,2018,1518,2268,118,1768.0
2020-06-24,West Bengal,Brinjal,West Bengal Main Market,Common,2819,1819,3069,419,2319.0
2020-07-24,West Bengal,Brinjal,West Bengal Main Market,Common,2465,2465,2715,565,2465.0
2020-08-23,West Bengal,Brinjal,West Bengal Main Market,Common,1520,2520,1770,120,2020.0
2020-09-22,West Bengal,Brinjal,West Bengal Main Market,Common,1106,3106,1356,206,2106.0
2020-10-22,West Bengal,Brinjal,West Bengal Main Market,Common,1627,2127,1877,227,1877.0
2020-11-21,West Bengal,Brinjal,West Bengal Main Market,Common,1028,2028,1278,128,1528.0
2020-12-21,West Bengal,Brinjal,West Bengal Main Market,Common,2526,2026,2776,126,2276.0
2021-01-20,West Bengal,Brinjal,West Bengal Main Market,Common,1855,1855,2105,455,1855.0
2021-02-19,West Bengal,Brinjal,West Bengal Main Market,Common,2597,1597,2847,197,2097.0
2021-03-21,West Bengal,Brinjal,West Bengal Main Market,Common,1119,3619,1369,219,2369.0
2021-04-20,West Bengal,Brinjal,West Bengal Main Market,Common,2856,3356,3106,456,3106.0
2021-05-20,West Bengal,Brinjal,West Bengal Main Market,Common,2668,1668,2918,268,2168.0
2021-06-19,West Bengal,Brinjal,West Bengal Main Market,Common,1149,3649,1399,249,2399.0
2021-07-19,West Bengal,Brinjal,West Bengal Main Market,Common,1574,2074,1824,174,1824.0
2021-08-18,West Bengal,Brinjal,West Bengal Main Market,Common,1318,3318,1568,418,2318.0
2021-09-17,West Bengal,Brinjal,West Bengal Main Market,Common,2184,3684,2434,284,2934.0
2021-10-17,West Bengal,Brinjal,West Bengal Main Market,Common,1595,2595,1845,195,2095.0
2021-11-16,West Bengal,Brinjal,West Bengal Main Market,Common,2597,3597,2847,197,3097.0
2021-12-16,West Bengal,Brinjal,West Bengal Main Market,Common,1872,2872,2122,472,2372.0
2022-01-15,West Bengal,Brinjal,West Bengal Main Market,Common,1316,3316,1566,416,2316.0
2022-02-14,West Bengal,Brinjal,West Bengal Main Market,Common,2213,3713,2463,313,2963.0
2022-03-16,West Bengal,Brinjal,West Bengal Main Market,Common,2196,2196,2446,296,2196.0
2022-04-15,West Bengal,Brinjal,West Bengal Main Market,Common,1149,2649,1399,249,1899.0
2022-05-15,West Bengal,Brinjal,West Bengal Main Market,Common,1223,3223,1473,323,2223.0
2022-06-14,West Bengal,Brinjal,West Bengal Main Market,Common,1661,1661,1911,261,1661.0
2022-07-14,West Bengal,Brinjal,West Bengal Main Market,Common,2734,3734,2984,334,3234.0
2022-08-13,West Bengal,Brinjal,West Bengal Main Market,Common,2841,3341,3091,441,3091.0
2022-09-12,West Bengal,Brinjal,West Bengal Main Market,Common,1110,1610,1360,210,1360.0
2022-10-12,West Bengal,Brinjal,West Bengal Main Market,Common,2055,3555,2305,155,2805.0
