date,state,market_name,commodity,variety,arrivals_tonnes,traded_tonnes,min_price,max_price,modal_price
2022-09-03,Karnataka,Bangalore,Maize,FAQ,138,128,1388,2688,2688
2022-09-10,Karnataka,Bangalore,Maize,FAQ,190,80,1940,3740,2340
2022-09-17,Karnataka,Bangalore,Maize,FAQ,53,43,1003,1803,2003
2022-09-24,Karnataka,Bangalore,Maize,FAQ,69,159,2019,1819,1819
2022-10-01,Karnataka,Bangalore,Maize,FAQ,203,93,2253,3553,1753
2022-10-08,Karnataka,Bangalore,Maize,FAQ,91,181,1141,3441,1841
2022-10-15,Karnataka,Bangalore,Maize,FAQ,65,105,1515,1815,1615
2022-10-22,Karnataka,Bangalore,Maize,FAQ,75,165,1125,2425,2425
2022-10-29,Karnataka,Bangalore,Maize,FAQ,189,129,1539,2339,2539
2022-11-05,Karnataka,Bangalore,Maize,FAQ,195,135,1845,3145,2545
2022-11-12,Karnataka,Bangalore,Maize,FAQ,131,71,1781,2081,3081
2022-11-19,Karnataka,Bangalore,Maize,FAQ,234,74,1484,2784,1584
2022-11-26,Karnataka,Bangalore,Maize,FAQ,135,175,1885,3685,2885
2022-12-03,Karnataka,Bangalore,Maize,FAQ,67,57,1317,2617,1417
2022-12-10,Karnataka,Bangalore,Maize,FAQ,180,170,1430,3730,2730
2022-12-17,Karnataka,Bangalore,Maize,FAQ,109,49,1159,2459,3059
2022-12-24,Karnataka,Bangalore,Maize,FAQ,227,67,2377,3177,2177
2022-12-31,Karnataka,Bangalore,Maize,FAQ,51,41,2201,2001,1401
2023-01-07,Karnataka,Bangalore,Maize,FAQ,125,115,1375,2675,1475
2023-01-14,Karnataka,Bangalore,Maize,FAQ,199,139,1849,3149,1949
2023-01-21,Karnataka,Bangalore,Maize,FAQ,244,184,1894,3194,3194
2023-01-28,Karnataka,Bangalore,Maize,FAQ,160,150,1410,2710,2710
2023-02-04,Karnataka,Bangalore,Maize,FAQ,175,115,1225,3525,3125
2023-02-11,Karnataka,Bangalore,Maize,FAQ,201,141,2151,1951,2551
2023-02-18,Karnataka,Bangalore,Maize,FAQ,117,57,1467,3267,3067
2023-02-25,Karnataka,Bangalore,Maize,FAQ,107,97,1057,1857,2657
2023-03-04,Karnataka,Bangalore,Maize,FAQ,178,68,1928,2728,1728
2023-03-11,Karnataka,Bangalore,Maize,FAQ,219,109,1069,2369,2369
2023-03-18,Karnataka,Bangalore,Maize,FAQ,82,122,1832,3632,2232
2023-03-25,Karnataka,Bangalore,Maize,FAQ,161,151,1711,3511,1511
2023-04-01,Karnataka,Bangalore,Maize,FAQ,149,89,1799,2099,3099
2023-04-08,Karnataka,Bangalore,Maize,FAQ,107,147,1557,2857,1657
2023-04-15,Karnataka,Bangalore,Maize,FAQ,207,97,1957,3757,2957
2023-04-22,Karnataka,Bangalore,Maize,FAQ,210,150,2160,1960,2560
2023-04-29,Karnataka,Bangalore,Maize,FAQ,210,100,1660,2960,2960
2023-05-06,Karnataka,Bangalore,Maize,FAQ,132,172,2482,3282,2882
2023-05-13,Karnataka,Bangalore,Maize,FAQ,141,81,1191,3491,3091
2023-05-20,Karnataka,Bangalore,Maize,FAQ,51,91,2401,2201,2201
2023-05-27,Karnataka,Bangalore,Maize,FAQ,203,143,1553,3353,2553
2023-06-03,Karnataka,Bangalore,Maize,FAQ,60,150,2010,2810,3010
2023-06-10,Karnataka,Bangalore,Maize,FAQ,223,63,1473,2773,2773
2023-06-17,Karnataka,Bangalore,Maize,FAQ,178,68,1628,2928,2928
2023-06-24,Karnataka,Bangalore,Maize,FAQ,163,53,1013,3313,2313
2023-07-01,Karnataka,Bangalore,Maize,FAQ,66,56,1616,3416,2616
2023-07-08,Karnataka,Bangalore,Maize,FAQ,244,134,1694,2994,1794
2023-07-15,Karnataka,Bangalore,Maize,FAQ,162,152,1712,3512,2112
2023-07-22,Karnataka,Bangalore,Maize,FAQ,57,147,2307,2607,2407
2023-07-29,Karnataka,Bangalore,Maize,FAQ,73,63,1323,3623,1423
2023-08-05,Karnataka,Bangalore,Maize,FAQ,206,146,2156,2956,1956
2023-08-12,Karnataka,Bangalore,Maize,FAQ,69,159,2019,1819,2419
2023-08-19,Karnataka,Bangalore,Maize,FAQ,157,97,2407,3707,3107
2023-08-26,Karnataka,Bangalore,Maize,FAQ,215,155,2465,2765,2565
2023-09-02,Karnataka,Bangalore,Maize,FAQ,200,40,1450,2750,1550
2023-09-09,Karnataka,Bangalore,Maize,FAQ,66,106,1816,2616,1616
2023-09-16,Karnataka,Bangalore,Maize,FAQ,64,154,1714,3014,3014
2023-09-23,Karnataka,Bangalore,Maize,FAQ,115,55,1165,2465,3065
2023-09-30,Karnataka,Bangalore,Maize,FAQ,115,55,2365,2665,3065
2023-10-07,Karnataka,Bangalore,Maize,FAQ,64,54,1914,2214,1414
2023-10-14,Karnataka,Bangalore,Maize,FAQ,235,125,1985,2785,1785
2023-10-21,Karnataka,Bangalore,Maize,FAQ,181,171,1431,3731,1531
2023-10-28,Karnataka,Bangalore,Maize,FAQ,50,40,1900,2200,2600
2023-11-04,Karnataka,Bangalore,Maize,FAQ,202,92,1952,2752,1752
2023-11-11,Karnataka,Bangalore,Maize,FAQ,197,187,1447,2747,2747
2023-11-18,Karnataka,Bangalore,Maize,FAQ,208,148,1258,2558,2558
2023-11-25,Karnataka,Bangalore,Maize,FAQ,113,53,1763,2063,2463
2023-12-02,Karnataka,Bangalore,Maize,FAQ,130,70,2380,3680,1880
2023-12-09,Karnataka,Bangalore,Maize,FAQ,116,56,1466,2266,1866
2023-12-16,Karnataka,Bangalore,Maize,FAQ,57,147,2307,2607,2407
2023-12-23,Karnataka,Bangalore,Maize,FAQ,94,184,1744,3044,3044
2023-12-30,Karnataka,Bangalore,Maize,FAQ,68,158,1718,3018,2418
2024-01-06,Karnataka,Bangalore,Maize,FAQ,214,104,1664,2964,2364
2024-01-13,Karnataka,Bangalore,Maize,FAQ,173,163,2023,3323,2723
2024-01-20,Karnataka,Bangalore,Maize,FAQ,120,110,1370,2670,2670
2024-01-27,Karnataka,Bangalore,Maize,FAQ,63,153,1713,2013,1813
2024-02-03,Karnataka,Bangalore,Maize,FAQ,212,52,2362,3162,1562
2024-02-10,Karnataka,Bangalore,Maize,FAQ,212,102,1962,3762,2962
2024-02-17,Karnataka,Bangalore,Maize,FAQ,126,166,2476,3276,2876
2024-02-24,Karnataka,Bangalore,Maize,FAQ,94,84,1944,3244,2044
2024-03-02,Karnataka,Bangalore,Maize,FAQ,119,109,1069,1869,2669
2024-03-09,Karnataka,Bangalore,Maize,FAQ,160,150,2010,2310,2710
2024-03-16,Karnataka,Bangalore,Maize,FAQ,184,74,1634,2934,2334
2024-03-23,Karnataka,Bangalore,Maize,FAQ,236,76,2386,2186,1586
2024-03-30,Karnataka,Bangalore,Maize,FAQ,58,48,1308,2608,2008
2024-04-06,Karnataka,Bangalore,Maize,FAQ,61,51,2211,3011,2011
2024-04-13,Karnataka,Bangalore,Maize,FAQ,223,163,2173,1973,1973
2024-04-20,Karnataka,Bangalore,Maize,FAQ,50,140,1700,3000,1800
2024-04-27,Karnataka,Bangalore,Maize,FAQ,104,94,2254,2054,2054
2024-05-04,Karnataka,Bangalore,Maize,FAQ,58,98,2108,2408,2808
2024-05-11,Karnataka,Bangalore,Maize,FAQ,153,93,2103,2903,2503
2024-05-18,Karnataka,Bangalore,Maize,FAQ,90,80,1340,3640,2640
2024-05-25,Karnataka,Bangalore,Maize,FAQ,175,115,2125,1925,2525
2024-06-01,Karnataka,Bangalore,Maize,FAQ,120,110,1670,2470,1470
2024-06-08,Karnataka,Bangalore,Maize,FAQ,235,175,1885,3185,1985
2024-06-15,Karnataka,Bangalore,Maize,FAQ,163,103,1213,2513,3113
2024-06-22,Karnataka,Bangalore,Maize,FAQ,80,170,2330,2630,1830
2024-06-29,Karnataka,Bangalore,Maize,FAQ,174,164,1724,2524,2724
2024-07-06,Karnataka,Bangalore,Maize,FAQ,207,147,1257,2557,3157
2024-07-13,Karnataka,Bangalore,Maize,FAQ,235,125,1685,2985,2985
2024-07-20,Karnataka,Bangalore,Maize,FAQ,116,106,1066,1866,2666
2024-07-27,Karnataka,Bangalore,Maize,FAQ,112,102,1062,2862,1462
2024-08-03,Karnataka,Bangalore,Maize,FAQ,164,54,1014,3314,1714
2024-08-10,Karnataka,Bangalore,Maize,FAQ,178,68,1928,3728,2928
2024-08-17,Karnataka,Bangalore,Maize,FAQ,126,116,1976,2276,1476
2024-08-24,Karnataka,Bangalore,Maize,FAQ,112,152,1862,2662,1662
2024-08-31,Karnataka,Bangalore,Maize,FAQ,182,172,2032,3332,1532
2024-09-07,Karnataka,Bangalore,Maize,FAQ,72,62,1322,3622,1422
2024-09-14,Karnataka,Bangalore,Maize,FAQ,236,176,2186,2986,3186
2024-09-21,Karnataka,Bangalore,Maize,FAQ,155,145,1405,3705,1505
2024-09-28,Karnataka,Bangalore,Maize,FAQ,137,127,1387,2687,1487
2022-01-01,Tamil Nadu,Chennai,Rice,FAQ,69,59,2219,2019,2019
2022-01-08,Tamil Nadu,Chennai,Rice,FAQ,228,68,1178,1978,1578
2022-01-15,Tamil Nadu,Chennai,Rice,FAQ,135,125,1685,2485,2085
2022-01-22,Tamil Nadu,Chennai,Rice,FAQ,114,54,2064,1864,2464
2022-01-29,Tamil Nadu,Chennai,Rice,FAQ,165,155,1115,1915,2115
2022-02-05,Tamil Nadu,Chennai,Rice,FAQ,59,149,1109,2409,3009
2022-02-12,Tamil Nadu,Chennai,Rice,FAQ,205,45,1755,3555,1555
2022-02-19,Tamil Nadu,Chennai,Rice,FAQ,220,110,1970,3770,2370
2022-02-26,Tamil Nadu,Chennai,Rice,FAQ,181,71,1931,3731,2931
2022-03-05,Tamil Nadu,Chennai,Rice,FAQ,197,187,2347,3147,2147
2022-03-12,Tamil Nadu,Chennai,Rice,FAQ,162,152,1112,1912,2712
2022-03-19,Tamil Nadu,Chennai,Rice,FAQ,147,87,1797,3097,2497
2022-03-26,Tamil Nadu,Chennai,Rice,FAQ,203,43,1753,3553,2153
2022-04-02,Tamil Nadu,Chennai,Rice,FAQ,138,178,1288,2088,2288
2022-04-09,Tamil Nadu,Chennai,Rice,FAQ,124,64,2374,3674,1874
2022-04-16,Tamil Nadu,Chennai,Rice,FAQ,168,158,1118,1918,1518
2022-04-23,Tamil Nadu,Chennai,Rice,FAQ,175,165,1725,2525,1525
2022-04-30,Tamil Nadu,Chennai,Rice,FAQ,155,95,1805,2105,2505
2022-05-07,Tamil Nadu,Chennai,Rice,FAQ,195,185,2045,2345,2745
2022-05-14,Tamil Nadu,Chennai,Rice,FAQ,67,57,1917,2217,1417
2022-05-21,Tamil Nadu,Chennai,Rice,FAQ,231,71,1481,2781,2781
2022-05-28,Tamil Nadu,Chennai,Rice,FAQ,144,134,1394,3694,1494
2022-06-04,Tamil Nadu,Chennai,Rice,FAQ,137,127,1387,2687,2087
2022-06-11,Tamil Nadu,Chennai,Rice,FAQ,65,105,2415,2215,1615
2022-06-18,Tamil Nadu,Chennai,Rice,FAQ,206,146,1556,3356,3156
2022-06-25,Tamil Nadu,Chennai,Rice,FAQ,73,113,2123,3423,2223
2022-07-02,Tamil Nadu,Chennai,Rice,FAQ,233,173,2483,3783,3183
2022-07-09,Tamil Nadu,Chennai,Rice,FAQ,245,85,1195,1995,1595
2022-07-16,Tamil Nadu,Chennai,Rice,FAQ,101,91,1051,2851,1451
2022-07-23,Tamil Nadu,Chennai,Rice,FAQ,96,136,1546,1846,2246
2022-07-30,Tamil Nadu,Chennai,Rice,FAQ,232,72,1182,2982,2782
2022-08-06,Tamil Nadu,Chennai,Rice,FAQ,159,99,2109,2909,2509
2022-08-13,Tamil Nadu,Chennai,Rice,FAQ,94,184,1744,3044,3044
2022-08-20,Tamil Nadu,Chennai,Rice,FAQ,170,160,2320,2120,1520
2022-08-27,Tamil Nadu,Chennai,Rice,FAQ,236,76,1786,3586,2786
2022-09-03,Tamil Nadu,Chennai,Rice,FAQ,93,183,1743,3043,3043
2022-09-10,Tamil Nadu,Chennai,Rice,FAQ,180,170,1130,2930,2730
2022-09-17,Tamil Nadu,Chennai,Rice,FAQ,225,65,1475,3775,2175
2022-09-24,Tamil Nadu,Chennai,Rice,FAQ,189,129,1239,3539,2539
2022-10-01,Tamil Nadu,Chennai,Rice,FAQ,196,136,1546,3346,3146
2022-10-08,Tamil Nadu,Chennai,Rice,FAQ,151,141,1701,2501,2701
2022-10-15,Tamil Nadu,Chennai,Rice,FAQ,171,161,1421,3721,2121
2022-10-22,Tamil Nadu,Chennai,Rice,FAQ,168,108,2118,1918,2518
2022-10-29,Tamil Nadu,Chennai,Rice,FAQ,129,119,1079,2879,2679
2022-11-05,Tamil Nadu,Chennai,Rice,FAQ,152,92,2102,1902,2502
2022-11-12,Tamil Nadu,Chennai,Rice,FAQ,239,179,2189,1989,1989
2022-11-19,Tamil Nadu,Chennai,Rice,FAQ,229,69,2079,2379,2779
2022-11-26,Tamil Nadu,Chennai,Rice,FAQ,91,181,1441,3241,1841
2022-12-03,Tamil Nadu,Chennai,Rice,FAQ,89,129,1539,2839,2839
2022-12-10,Tamil Nadu,Chennai,Rice,FAQ,177,167,1427,2727,1527
2022-12-17,Tamil Nadu,Chennai,Rice,FAQ,140,130,1390,3690,2690
2022-12-24,Tamil Nadu,Chennai,Rice,FAQ,148,88,1498,3298,3098
2022-12-31,Tamil Nadu,Chennai,Rice,FAQ,134,124,1084,2884,1484
2023-01-07,Tamil Nadu,Chennai,Rice,FAQ,221,161,1871,3171,2571
2023-01-14,Tamil Nadu,Chennai,Rice,FAQ,137,177,1587,1887,2287
2023-01-21,Tamil Nadu,Chennai,Rice,FAQ,79,69,1329,3629,2029
2023-01-28,Tamil Nadu,Chennai,Rice,FAQ,161,151,1411,2711,2111
2023-02-04,Tamil Nadu,Chennai,Rice,FAQ,51,41,1301,2601,2601
2023-02-11,Tamil Nadu,Chennai,Rice,FAQ,186,176,2036,2336,2136
2023-02-18,Tamil Nadu,Chennai,Rice,FAQ,125,65,1475,2275,3075
2023-02-25,Tamil Nadu,Chennai,Rice,FAQ,153,143,2003,2303,2103
2023-03-04,Tamil Nadu,Chennai,Rice,FAQ,56,46,1306,3606,2606
2023-03-11,Tamil Nadu,Chennai,Rice,FAQ,149,139,1999,3299,2699
2023-03-18,Tamil Nadu,Chennai,Rice,FAQ,132,122,2282,3082,1482
2023-03-25,Tamil Nadu,Chennai,Rice,FAQ,132,122,1682,2482,1482
2023-04-01,Tamil Nadu,Chennai,Rice,FAQ,163,153,2313,3113,2713
2023-04-08,Tamil Nadu,Chennai,Rice,FAQ,98,88,2248,2048,1448
2023-04-15,Tamil Nadu,Chennai,Rice,FAQ,130,120,1380,3680,2080
2023-04-22,Tamil Nadu,Chennai,Rice,FAQ,210,150,2460,3760,2560
2023-04-29,Tamil Nadu,Chennai,Rice,FAQ,182,172,1732,2532,2132
2023-05-06,Tamil Nadu,Chennai,Rice,FAQ,228,68,1778,2578,2778
2023-05-13,Tamil Nadu,Chennai,Rice,FAQ,57,47,1007,2807,1407
2023-05-20,Tamil Nadu,Chennai,Rice,FAQ,86,176,2036,2836,3036
2023-05-27,Tamil Nadu,Chennai,Rice,FAQ,218,108,1068,2368,1768
2023-06-03,Tamil Nadu,Chennai,Rice,FAQ,143,133,1693,3493,2693
2023-06-10,Tamil Nadu,Chennai,Rice,FAQ,137,127,1087,2887,2687
2023-06-17,Tamil Nadu,Chennai,Rice,FAQ,172,112,1522,3322,2522
2023-06-24,Tamil Nadu,Chennai,Rice,FAQ,235,125,1685,2985,1785
2023-07-01,Tamil Nadu,Chennai,Rice,FAQ,163,53,2213,2513,1713
2023-07-08,Tamil Nadu,Chennai,Rice,FAQ,222,162,1272,2572,3172
2023-07-15,Tamil Nadu,Chennai,Rice,FAQ,86,76,1036,1836,2636
2023-07-22,Tamil Nadu,Chennai,Rice,FAQ,152,42,1602,2902,2902
2023-07-29,Tamil Nadu,Chennai,Rice,FAQ,91,81,2241,2041,2641
2023-08-05,Tamil Nadu,Chennai,Rice,FAQ,77,67,2227,3027,2027
2023-08-12,Tamil Nadu,Chennai,Rice,FAQ,176,166,1126,2926,1526
2023-08-19,Tamil Nadu,Chennai,Rice,FAQ,192,82,2242,3542,2342
2023-08-26,Tamil Nadu,Chennai,Rice,FAQ,146,136,1396,2696,1496
2023-09-02,Tamil Nadu,Chennai,Rice,FAQ,193,83,1943,2743,2943
2023-09-09,Tamil Nadu,Chennai,Rice,FAQ,67,107,2117,3417,2217
2023-09-16,Tamil Nadu,Chennai,Rice,FAQ,115,55,1765,3065,3065
2023-09-23,Tamil Nadu,Chennai,Rice,FAQ,119,159,2169,3469,1669
2023-09-30,Tamil Nadu,Chennai,Rice,FAQ,69,109,1219,2019,1619
2023-10-07,Tamil Nadu,Chennai,Rice,FAQ,123,113,1973,2273,2073
2023-10-14,Tamil Nadu,Chennai,Rice,FAQ,196,186,1746,2546,1546
2023-10-21,Tamil Nadu,Chennai,Rice,FAQ,59,99,2109,2409,2809
2023-10-28,Tamil Nadu,Chennai,Rice,FAQ,59,149,2009,2809,2409
2023-11-04,Tamil Nadu,Chennai,Rice,FAQ,161,151,2011,2311,1511
2023-11-11,Tamil Nadu,Chennai,Rice,FAQ,243,83,1493,3793,2793
2023-11-18,Tamil Nadu,Chennai,Rice,FAQ,245,185,1595,2395,1995
2023-11-25,Tamil Nadu,Chennai,Rice,FAQ,149,189,1599,2899,1699
2023-12-02,Tamil Nadu,Chennai,Rice,FAQ,66,106,2416,3216,1616
2023-12-09,Tamil Nadu,Chennai,Rice,FAQ,212,152,2462,2762,1962
2023-12-16,Tamil Nadu,Chennai,Rice,FAQ,77,67,2227,2027,2627
2023-12-23,Tamil Nadu,Chennai,Rice,FAQ,172,112,2122,2922,1922
2023-12-30,Tamil Nadu,Chennai,Rice,FAQ,86,176,2036,1836,1836
2024-01-06,Tamil Nadu,Chennai,Rice,FAQ,122,162,1272,3072,2272
2024-01-13,Tamil Nadu,Chennai,Rice,FAQ,226,116,1976,3776,2976
2024-01-20,Tamil Nadu,Chennai,Rice,FAQ,137,177,2187,3487,1687
2024-01-27,Tamil Nadu,Chennai,Rice,FAQ,203,43,2053,3353,2753
2024-02-03,Tamil Nadu,Chennai,Rice,FAQ,100,140,1250,2050,2850
2024-02-10,Tamil Nadu,Chennai,Rice,FAQ,189,179,1739,2539,2139
2024-02-17,Tamil Nadu,Chennai,Rice,FAQ,196,136,1246,2546,2546
2024-02-24,Tamil Nadu,Chennai,Rice,FAQ,194,184,1144,2944,1544
2024-03-02,Tamil Nadu,Chennai,Rice,FAQ,204,144,2154,1954,2554
2024-03-09,Tamil Nadu,Chennai,Rice,FAQ,140,80,2390,2690,3090
2024-03-16,Tamil Nadu,Chennai,Rice,FAQ,175,115,1525,3325,3125
2024-03-23,Tamil Nadu,Chennai,Rice,FAQ,62,52,2212,3012,2612
2024-03-30,Tamil Nadu,Chennai,Rice,FAQ,211,151,1561,2361,1961
2024-04-06,Tamil Nadu,Chennai,Rice,FAQ,246,86,2396,3196,2196
2024-04-13,Tamil Nadu,Chennai,Rice,FAQ,174,114,2424,2724,1924
2024-04-20,Tamil Nadu,Chennai,Rice,FAQ,232,72,1482,3782,1582
2024-04-27,Tamil Nadu,Chennai,Rice,FAQ,235,125,2285,2585,2385
2024-05-04,Tamil Nadu,Chennai,Rice,FAQ,148,188,2198,3498,2898
2024-05-11,Tamil Nadu,Chennai,Rice,FAQ,133,173,1883,2683,2283
2024-05-18,Tamil Nadu,Chennai,Rice,FAQ,112,52,1462,2262,1862
2024-05-25,Tamil Nadu,Chennai,Rice,FAQ,75,165,1425,3225,2425
2024-06-01,Tamil Nadu,Chennai,Rice,FAQ,142,132,2292,2092,2092
2024-06-08,Tamil Nadu,Chennai,Rice,FAQ,170,60,1020,2320,2320
2024-06-15,Tamil Nadu,Chennai,Rice,FAQ,230,170,1880,2180,2580
2024-06-22,Tamil Nadu,Chennai,Rice,FAQ,68,108,1518,1818,2218
2024-06-29,Tamil Nadu,Chennai,Rice,FAQ,240,180,1590,3390,3190
2024-07-06,Tamil Nadu,Chennai,Rice,FAQ,241,181,2491,3791,1991
2024-07-13,Tamil Nadu,Chennai,Rice,FAQ,112,102,1662,2462,2662
2024-07-20,Tamil Nadu,Chennai,Rice,FAQ,170,110,1820,3120,1920
2024-07-27,Tamil Nadu,Chennai,Rice,FAQ,223,63,2373,2173,2173
2024-08-03,Tamil Nadu,Chennai,Rice,FAQ,136,126,2286,3086,2686
2024-08-10,Tamil Nadu,Chennai,Rice,FAQ,186,126,2136,1936,2536
2024-08-17,Tamil Nadu,Chennai,Rice,FAQ,84,124,1234,2034,1634
2024-08-24,Tamil Nadu,Chennai,Rice,FAQ,54,44,1904,2204,2604
2024-08-31,Tamil Nadu,Chennai,Rice,FAQ,230,120,1080,3380,2980
2024-09-07,Tamil Nadu,Chennai,Rice,FAQ,116,156,2166,2466,2866
2024-09-14,Tamil Nadu,Chennai,Rice,FAQ,224,64,1474,2774,2174
2024-09-21,Tamil Nadu,Chennai,Rice,FAQ,138,178,1288,3088,1688
2024-09-28,Tamil Nadu,Chennai,Rice,FAQ,81,71,1931,2231,2631
2022-01-01,Tamil Nadu,Chennai,Wheat,FAQ,171,61,2221,3521,2321
2022-01-08,Tamil Nadu,Chennai,Wheat,FAQ,173,113,1223,2523,3123
2022-01-15,Tamil Nadu,Chennai,Wheat,FAQ,208,148,2158,1958,1958
2022-01-22,Tamil Nadu,Chennai,Wheat,FAQ,117,157,1267,2067,1667
2022-01-29,Tamil Nadu,Chennai,Wheat,FAQ,80,70,1330,2630,1430
2022-02-05,Tamil Nadu,Chennai,Wheat,FAQ,147,187,1597,1897,2897
2022-02-12,Tamil Nadu,Chennai,Wheat,FAQ,248,138,2298,2598,2998
2022-02-19,Tamil Nadu,Chennai,Wheat,FAQ,188,178,1138,1938,2138
2022-02-26,Tamil Nadu,Chennai,Wheat,FAQ,185,125,2135,2935,2535
2022-03-05,Tamil Nadu,Chennai,Wheat,FAQ,140,180,1290,2090,1690
2022-03-12,Tamil Nadu,Chennai,Wheat,FAQ,159,49,2209,3509,2909
2022-03-19,Tamil Nadu,Chennai,Wheat,FAQ,206,146,2456,3756,1956
2022-03-26,Tamil Nadu,Chennai,Wheat,FAQ,193,133,1243,2543,2543
2022-04-02,Tamil Nadu,Chennai,Wheat,FAQ,197,187,2347,2147,1547
2022-04-09,Tamil Nadu,Chennai,Wheat,FAQ,85,175,1735,3035,3035
2022-04-16,Tamil Nadu,Chennai,Wheat,FAQ,182,72,2232,2532,1732
2022-04-23,Tamil Nadu,Chennai,Wheat,FAQ,172,62,1322,2122,2922
2022-04-30,Tamil Nadu,Chennai,Wheat,FAQ,236,176,2186,2986,1986
2022-05-07,Tamil Nadu,Chennai,Wheat,FAQ,116,56,1466,3266,2466
2022-05-14,Tamil Nadu,Chennai,Wheat,FAQ,196,86,1046,3346,2346
2022-05-21,Tamil Nadu,Chennai,Wheat,FAQ,83,173,1433,3233,1833
2022-05-28,Tamil Nadu,Chennai,Wheat,FAQ,119,59,1169,3469,3069
2022-06-04,Tamil Nadu,Chennai,Wheat,FAQ,174,164,2324,3124,2724
2022-06-11,Tamil Nadu,Chennai,Wheat,FAQ,203,93,1353,3153,1753
2022-06-18,Tamil Nadu,Chennai,Wheat,FAQ,232,122,1982,2782,2982
2022-06-25,Tamil Nadu,Chennai,Wheat,FAQ,92,82,1342,3642,2642
2022-07-02,Tamil Nadu,Chennai,Wheat,FAQ,245,85,2095,2395,1595
2022-07-09,Tamil Nadu,Chennai,Wheat,FAQ,151,41,2201,3501,2901
2022-07-16,Tamil Nadu,Chennai,Wheat,FAQ,210,150,1260,2560,3160
2022-07-23,Tamil Nadu,Chennai,Wheat,FAQ,114,154,1564,2864,2864
2022-07-30,Tamil Nadu,Chennai,Wheat,FAQ,178,168,2028,3328,1528
2022-08-06,Tamil Nadu,Chennai,Wheat,FAQ,105,45,2055,2855,3055
2022-08-13,Tamil Nadu,Chennai,Wheat,FAQ,195,85,1045,2345,1745
2022-08-20,Tamil Nadu,Chennai,Wheat,FAQ,246,186,2196,2996,3196
2022-08-27,Tamil Nadu,Chennai,Wheat,FAQ,54,44,1904,3204,2004
2022-09-03,Tamil Nadu,Chennai,Wheat,FAQ,165,155,1715,3515,2715
2022-09-10,Tamil Nadu,Chennai,Wheat,FAQ,128,68,1778,3078,3078
2022-09-17,Tamil Nadu,Chennai,Wheat,FAQ,225,115,1675,2975,2375
2022-09-24,Tamil Nadu,Chennai,Wheat,FAQ,177,167,1427,2727,2727
2022-10-01,Tamil Nadu,Chennai,Wheat,FAQ,72,112,1522,1822,2822
2022-10-08,Tamil Nadu,Chennai,Wheat,FAQ,217,107,2267,2567,2367
2022-10-15,Tamil Nadu,Chennai,Wheat,FAQ,219,109,1069,3369,2369
2022-10-22,Tamil Nadu,Chennai,Wheat,FAQ,118,58,1468,3268,1868
2022-10-29,Tamil Nadu,Chennai,Wheat,FAQ,151,141,1101,2901,2101
2022-11-05,Tamil Nadu,Chennai,Wheat,FAQ,87,127,1537,1837,1637
2022-11-12,Tamil Nadu,Chennai,Wheat,FAQ,222,112,1972,2772,1772
2022-11-19,Tamil Nadu,Chennai,Wheat,FAQ,174,114,1824,2124,2524
2022-11-26,Tamil Nadu,Chennai,Wheat,FAQ,104,144,1854,2654,2854
2022-12-03,Tamil Nadu,Chennai,Wheat,FAQ,160,50,2210,3510,1710
2022-12-10,Tamil Nadu,Chennai,Wheat,FAQ,157,47,1907,3707,2307
2022-12-17,Tamil Nadu,Chennai,Wheat,FAQ,231,121,1381,3181,1781
2022-12-24,Tamil Nadu,Chennai,Wheat,FAQ,232,122,1082,3382,1782
2022-12-31,Tamil Nadu,Chennai,Wheat,FAQ,170,160,1420,3720,1520
2023-01-07,Tamil Nadu,Chennai,Wheat,FAQ,203,143,2153,1953,3153
2023-01-14,Tamil Nadu,Chennai,Wheat,FAQ,227,117,1677,1977,2377
2023-01-21,Tamil Nadu,Chennai,Wheat,FAQ,81,121,2131,3431,2831
2023-01-28,Tamil Nadu,Chennai,Wheat,FAQ,56,146,1106,2406,3006
2023-02-04,Tamil Nadu,Chennai,Wheat,FAQ,167,107,1517,3317,2517
2023-02-11,Tamil Nadu,Chennai,Wheat,FAQ,244,184,2494,2794,1994
2023-02-18,Tamil Nadu,Chennai,Wheat,FAQ,120,110,2270,2070,2070
2023-02-25,Tamil Nadu,Chennai,Wheat,FAQ,123,163,1273,3073,2873
2023-03-04,Tamil Nadu,Chennai,Wheat,FAQ,186,176,1436,2736,2136
2023-03-11,Tamil Nadu,Chennai,Wheat,FAQ,127,117,2277,3077,1477
2023-03-18,Tamil Nadu,Chennai,Wheat,FAQ,135,75,2385,2685,1885
2023-03-25,Tamil Nadu,Chennai,Wheat,FAQ,227,67,1777,3577,1577
2023-04-01,Tamil Nadu,Chennai,Wheat,FAQ,124,164,2174,3474,1674
2023-04-08,Tamil Nadu,Chennai,Wheat,FAQ,118,108,1668,2468,2068
2023-04-15,Tamil Nadu,Chennai,Wheat,FAQ,202,92,1052,2352,2352
2023-04-22,Tamil Nadu,Chennai,Wheat,FAQ,130,170,1280,2080,2280
2023-04-29,Tamil Nadu,Chennai,Wheat,FAQ,66,56,1316,3616,2616
2023-05-06,Tamil Nadu,Chennai,Wheat,FAQ,65,55,2215,3015,2615
2023-05-13,Tamil Nadu,Chennai,Wheat,FAQ,145,85,1195,2495,2495
2023-05-20,Tamil Nadu,Chennai,Wheat,FAQ,126,66,1476,3276,2476
2023-05-27,Tamil Nadu,Chennai,Wheat,FAQ,128,118,1078,1878,1478
