year,state,district,crop,area_hectares,production_tonnes,yield_tonnes_per_hectare,irrigated_area_hectares,rainfed_area_hectares
2022,Tamil Nadu,Tiruchirappalli,Onion,7212.4,129823.2,18.0,5048.7,2163.7
2023,Tamil Nadu,Tiruchirappalli,Onion,7212.4,129823.2,18.0,5048.7,2163.7
2024,Tamil Nadu,Tiruchirappalli,Onion,7212.4,129823.2,18.0,5048.7,2163.7
2019,Andhra Pradesh,Vijayawada,Rice,63318.0,158295.0,2.5,44322.6,18995.4
2020,Andhra Pradesh,Vijayawada,Rice,63318.0,158295.0,2.5,44322.6,18995.4
2021,Andhra Pradesh,Vijayawada,Rice,63318.0,158295.0,2.5,44322.6,18995.4
2022,Andhra Pradesh,Vijayawada,Rice,63318.0,158295.0,2.5,44322.6,18995.4
2023,Andhra Pradesh,Vijayawada,Rice,63318.0,158295.0,2.5,44322.6,18995.4
2024,Andhra Pradesh,Vijayawada,Rice,63318.0,158295.0,2.5,44322.6,18995.4
2019,Andhra Pradesh,Vijayawada,Wheat,18568.0,59417.6,3.2,12997.6,5570.4
2020,Andhra Pradesh,Vijayawada,Wheat,18568.0,59417.6,3.2,12997.6,5570.4
2021,Andhra Pradesh,Vijayawada,Wheat,18568.0,59417.6,3.2,12997.6,5570.4
2022,Andhra Pradesh,Vijayawada,Wheat,18568.0,59417.6,3.2,12997.6,5570.4
2023,Andhra Pradesh,Vijayawada,Wheat,18568.0,59417.6,3.2,12997.6,5570.4
2024,Andhra Pradesh,Vijayawada,Wheat,18568.0,59417.6,3.2,12997.6,5570.4
2019,Andhra Pradesh,Vijayawada,Cotton,25633.6,12816.8,0.5,17943.5,7690.1
2020,Andhra Pradesh,Vijayawada,Cotton,25633.6,12816.8,0.5,17943.5,7690.1
2021,Andhra Pradesh,Vijayawada,Cotton,25633.6,12816.8,0.5,17943.5,7690.1
2022,Andhra Pradesh,Vijayawada,Cotton,25633.6,12816.8,0.5,17943.5,7690.1
2023,Andhra Pradesh,Vijayawada,Cotton,25633.6,12816.8,0.5,17943.5,7690.1
2024,Andhra Pradesh,Vijayawada,Cotton,25633.6,12816.8,0.5,17943.5,7690.1
2019,Andhra Pradesh,Vijayawada,Sugarcane,8744.4,612108.0,70.0,6121.1,2623.3
2020,Andhra Pradesh,Vijayawada,Sugarcane,8744.4,612108.0,70.0,6121.1,2623.3
2021,Andhra Pradesh,Vijayawada,Sugarcane,8744.4,612108.0,70.0,6121.1,2623.3
2022,Andhra Pradesh,Vijayawada,Sugarcane,8744.4,612108.0,70.0,6121.1,2623.3
2023,Andhra Pradesh,Vijayawada,Sugarcane,8744.4,612108.0,70.0,6121.1,2623.3
2024,Andhra Pradesh,Vijayawada,Sugarcane,8744.4,612108.0,70.0,6121.1,2623.3
2019,Andhra Pradesh,Vijayawada,Soybean,28350.9,31186.0,1.1,19845.6,8505.3
2020,Andhra Pradesh,Vijayawada,Soybean,28350.9,31186.0,1.1,19845.6,8505.3
2021,Andhra Pradesh,Vijayawada,Soybean,28350.9,31186.0,1.1,19845.6,8505.3
2022,Andhra Pradesh,Vijayawada,Soybean,28350.9,31186.0,1.1,19845.6,8505.3
2023,Andhra Pradesh,Vijayawada,Soybean,28350.9,31186.0,1.1,19845.6,8505.3
2024,Andhra Pradesh,Vijayawada,Soybean,28350.9,31186.0,1.1,19845.6,8505.3
2019,Andhra Pradesh,Vijayawada,Maize,41274.8,115569.4,2.8,28892.4,12382.4
2020,Andhra Pradesh,Vijayawada,Maize,41274.8,115569.4,2.8,28892.4,12382.4
2021,Andhra Pradesh,Vijayawada,Maize,41274.8,115569.4,2.8,28892.4,12382.4
2022,Andhra Pradesh,Vijayawada,Maize,41274.8,115569.4,2.8,28892.4,12382.4
2023,Andhra Pradesh,Vijayawada,Maize,41274.8,115569.4,2.8,28892.4,12382.4
2024,Andhra Pradesh,Vijayawada,Maize,41274.8,115569.4,2.8,28892.4,12382.4
2019,Andhra Pradesh,Vijayawada,Groundnut,16929.0,23700.6,1.4,11850.3,5078.7
2020,Andhra Pradesh,Vijayawada,Groundnut,16929.0,23700.6,1.4,11850.3,5078.7
2021,Andhra Pradesh,Vijayawada,Groundnut,16929.0,23700.6,1.4,11850.3,5078.7
2022,Andhra Pradesh,Vijayawada,Groundnut,16929.0,23700.6,1.4,11850.3,5078.7
2023,Andhra Pradesh,Vijayawada,Groundnut,16929.0,23700.6,1.4,11850.3,5078.7
2024,Andhra Pradesh,Vijayawada,Groundnut,16929.0,23700.6,1.4,11850.3,5078.7
2019,Andhra Pradesh,Vijayawada,Onion,2547.4,45853.2,18.0,1783.2,764.2
2020,Andhra Pradesh,Vijayawada,Onion,2547.4,45853.2,18.0,1783.2,764.2
2021,Andhra Pradesh,Vijayawada,Onion,2547.4,45853.2,18.0,1783.2,764.2
2022,Andhra Pradesh,Vijayawada,Onion,2547.4,45853.2,18.0,1783.2,764.2
2023,Andhra Pradesh,Vijayawada,Onion,2547.4,45853.2,18.0,1783.2,764.2
2024,Andhra Pradesh,Vijayawada,Onion,2547.4,45853.2,18.0,1783.2,764.2
2019,Andhra Pradesh,Visakhapatnam,Rice,68760.0,171900.0,2.5,48132.0,20628.0
2020,Andhra Pradesh,Visakhapatnam,Rice,68760.0,171900.0,2.5,48132.0,20628.0
2021,Andhra Pradesh,Visakhapatnam,Rice,68760.0,171900.0,2.5,48132.0,20628.0
2022,Andhra Pradesh,Visakhapatnam,Rice,68760.0,171900.0,2.5,48132.0,20628.0
2023,Andhra Pradesh,Visakhapatnam,Rice,68760.0,171900.0,2.5,48132.0,20628.0
2024,Andhra Pradesh,Visakhapatnam,Rice,68760.0,171900.0,2.5,48132.0,20628.0
2019,Andhra Pradesh,Visakhapatnam,Wheat,55952.0,179046.4,3.2,39166.4,16785.6
2020,Andhra Pradesh,Visakhapatnam,Wheat,55952.0,179046.4,3.2,39166.4,16785.6
2021,Andhra Pradesh,Visakhapatnam,Wheat,55952.0,179046.4,3.2,39166.4,16785.6
2022,Andhra Pradesh,Visakhapatnam,Wheat,55952.0,179046.4,3.2,39166.4,16785.6
2023,Andhra Pradesh,Visakhapatnam,Wheat,55952.0,179046.4,3.2,39166.4,16785.6
2024,Andhra Pradesh,Visakhapatnam,Wheat,55952.0,179046.4,3.2,39166.4,16785.6
2019,Andhra Pradesh,Visakhapatnam,Cotton,23496.0,11748.0,0.5,16447.2,7048.8
2020,Andhra Pradesh,Visakhapatnam,Cotton,23496.0,11748.0,0.5,16447.2,7048.8
2021,Andhra Pradesh,Visakhapatnam,Cotton,23496.0,11748.0,0.5,16447.2,7048.8
2022,Andhra Pradesh,Visakhapatnam,Cotton,23496.0,11748.0,0.5,16447.2,7048.8
2023,Andhra Pradesh,Visakhapatnam,Cotton,23496.0,11748.0,0.5,16447.2,7048.8
2024,Andhra Pradesh,Visakhapatnam,Cotton,23496.0,11748.0,0.5,16447.2,7048.8
2019,Andhra Pradesh,Visakhapatnam,Sugarcane,16739.1,1171737.0,70.0,11717.4,5021.7
2020,Andhra Pradesh,Visakhapatnam,Sugarcane,16739.1,1171737.0,70.0,11717.4,5021.7
2021,Andhra Pradesh,Visakhapatnam,Sugarcane,16739.1,1171737.0,70.0,11717.4,5021.7
2022,Andhra Pradesh,Visakhapatnam,Sugarcane,16739.1,1171737.0,70.0,11717.4,5021.7
2023,Andhra Pradesh,Visakhapatnam,Sugarcane,16739.1,1171737.0,70.0,11717.4,5021.7
2024,Andhra Pradesh,Visakhapatnam,Sugarcane,16739.1,1171737.0,70.0,11717.4,5021.7
2019,Andhra Pradesh,Visakhapatnam,Soybean,19772.1,21749.3,1.1,13840.5,5931.6
2020,Andhra Pradesh,Visakhapatnam,Soybean,19772.1,21749.3,1.1,13840.5,5931.6
2021,Andhra Pradesh,Visakhapatnam,Soybean,19772.1,21749.3,1.1,13840.5,5931.6
2022,Andhra Pradesh,Visakhapatnam,Soybean,19772.1,21749.3,1.1,13840.5,5931.6
2023,Andhra Pradesh,Visakhapatnam,Soybean,19772.1,21749.3,1.1,13840.5,5931.6
2024,Andhra Pradesh,Visakhapatnam,Soybean,19772.1,21749.3,1.1,13840.5,5931.6
2019,Andhra Pradesh,Visakhapatnam,Maize,23429.0,65601.2,2.8,16400.3,7028.7
2020,Andhra Pradesh,Visakhapatnam,Maize,23429.0,65601.2,2.8,16400.3,7028.7
2021,Andhra Pradesh,Visakhapatnam,Maize,23429.0,65601.2,2.8,16400.3,7028.7
2022,Andhra Pradesh,Visakhapatnam,Maize,23429.0,65601.2,2.8,16400.3,7028.7
2023,Andhra Pradesh,Visakhapatnam,Maize,23429.0,65601.2,2.8,16400.3,7028.7
2024,Andhra Pradesh,Visakhapatnam,Maize,23429.0,65601.2,2.8,16400.3,7028.7
2019,Andhra Pradesh,Visakhapatnam,Groundnut,30693.6,42971.0,1.4,21485.5,9208.1
2020,Andhra Pradesh,Visakhapatnam,Groundnut,30693.6,42971.0,1.4,21485.5,9208.1
2021,Andhra Pradesh,Visakhapatnam,Groundnut,30693.6,42971.0,1.4,21485.5,9208.1
2022,Andhra Pradesh,Visakhapatnam,Groundnut,30693.6,42971.0,1.4,21485.5,9208.1
2023,Andhra Pradesh,Visakhapatnam,Groundnut,30693.6,42971.0,1.4,21485.5,9208.1
2024,Andhra Pradesh,Visakhapatnam,Groundnut,30693.6,42971.0,1.4,21485.5,9208.1
2019,Andhra Pradesh,Visakhapatnam,Onion,2253.4,40561.2,18.0,1577.4,676.0
2020,Andhra Pradesh,Visakhapatnam,Onion,2253.4,40561.2,18.0,1577.4,676.0
2021,Andhra Pradesh,Visakhapatnam,Onion,2253.4,40561.2,18.0,1577.4,676.0
2022,Andhra Pradesh,Visakhapatnam,Onion,2253.4,40561.2,18.0,1577.4,676.0
2023,Andhra Pradesh,Visakhapatnam,Onion,2253.4,40561.2,18.0,1577.4,676.0
2024,Andhra Pradesh,Visakhapatnam,Onion,2253.4,40561.2,18.0,1577.4,676.0
2019,Andhra Pradesh,Guntur,Rice,63882.0,159705.0,2.5,44717.4,19164.6
2020,Andhra Pradesh,Guntur,Rice,63882.0,159705.0,2.5,44717.4,19164.6
2021,Andhra Pradesh,Guntur,Rice,63882.0,159705.0,2.5,44717.4,19164.6
2022,Andhra Pradesh,Guntur,Rice,63882.0,159705.0,2.5,44717.4,19164.6
2023,Andhra Pradesh,Guntur,Rice,63882.0,159705.0,2.5,44717.4,19164.6
2024,Andhra Pradesh,Guntur,Rice,63882.0,159705.0,2.5,44717.4,19164.6
2019,Andhra Pradesh,Guntur,Wheat,27387.0,87638.4,3.2,19170.9,8216.1
2020,Andhra Pradesh,Guntur,Wheat,27387.0,87638.4,3.2,19170.9,8216.1
2021,Andhra Pradesh,Guntur,Wheat,27387.0,87638.4,3.2,19170.9,8216.1
2022,Andhra Pradesh,Guntur,Wheat,27387.0,87638.4,3.2,19170.9,8216.1
2023,Andhra Pradesh,Guntur,Wheat,27387.0,87638.4,3.2,19170.9,8216.1
2024,Andhra Pradesh,Guntur,Wheat,27387.0,87638.4,3.2,19170.9,8216.1
2019,Andhra Pradesh,Guntur,Cotton,37592.8,18796.4,0.5,26315.0,11277.8
2020,Andhra Pradesh,Guntur,Cotton,37592.8,18796.4,0.5,26315.0,11277.8
2021,Andhra Pradesh,Guntur,Cotton,37592.8,18796.4,0.5,26315.0,11277.8
2022,Andhra Pradesh,Guntur,Cotton,37592.8,18796.4,0.5,26315.0,11277.8
2023,Andhra Pradesh,Guntur,Cotton,37592.8,18796.4,0.5,26315.0,11277.8
2024,Andhra Pradesh,Guntur,Cotton,37592.8,18796.4,0.5,26315.0,11277.8
2019,Andhra Pradesh,Guntur,Sugarcane,9007.8,630546.0,70.0,6305.5,2702.3
2020,Andhra Pradesh,Guntur,Sugarcane,9007.8,630546.0,70.0,6305.5,2702.3
2021,Andhra Pradesh,Guntur,Sugarcane,9007.8,630546.0,70.0,6305.5,2702.3
2022,Andhra Pradesh,Guntur,Sugarcane,9007.8,630546.0,70.0,6305.5,2702.3
2023,Andhra Pradesh,Guntur,Sugarcane,9007.8,630546.0,70.0,6305.5,2702.3
2024,Andhra Pradesh,Guntur,Sugarcane,9007.8,630546.0,70.0,6305.5,2702.3
2019,Andhra Pradesh,Guntur,Soybean,43550.1,47905.1,1.1,30485.1,13065.0
2020,Andhra Pradesh,Guntur,Soybean,43550.1,47905.1,1.1,30485.1,13065.0
2021,Andhra Pradesh,Guntur,Soybean,43550.1,47905.1,1.1,30485.1,13065.0
2022,Andhra Pradesh,Guntur,Soybean,43550.1,47905.1,1.1,30485.1,13065.0
2023,Andhra Pradesh,Guntur,Soybean,43550.1,47905.1,1.1,30485.1,13065.0
2024,Andhra Pradesh,Guntur,Soybean,43550.1,47905.1,1.1,30485.1,13065.0
2019,Andhra Pradesh,Guntur,Maize,38987.2,109164.2,2.8,27291.0,11696.2
2020,Andhra Pradesh,Guntur,Maize,38987.2,109164.2,2.8,27291.0,11696.2
2021,Andhra Pradesh,Guntur,Maize,38987.2,109164.2,2.8,27291.0,11696.2
2022,Andhra Pradesh,Guntur,Maize,38987.2,109164.2,2.8,27291.0,11696.2
2023,Andhra Pradesh,Guntur,Maize,38987.2,109164.2,2.8,27291.0,11696.2
2024,Andhra Pradesh,Guntur,Maize,38987.2,109164.2,2.8,27291.0,11696.2
2019,Andhra Pradesh,Guntur,Groundnut,24967.8,34954.9,1.4,17477.5,7490.3
2020,Andhra Pradesh,Guntur,Groundnut,24967.8,34954.9,1.4,17477.5,7490.3
2021,Andhra Pradesh,Guntur,Groundnut,24967.8,34954.9,1.4,17477.5,7490.3
2022,Andhra Pradesh,Guntur,Groundnut,24967.8,34954.9,1.4,17477.5,7490.3
2023,Andhra Pradesh,Guntur,Groundnut,24967.8,34954.9,1.4,17477.5,7490.3
2024,Andhra Pradesh,Guntur,Groundnut,24967.8,34954.9,1.4,17477.5,7490.3
2019,Andhra Pradesh,Guntur,Onion,8411.2,151401.6,18.0,5887.8,2523.4
2020,Andhra Pradesh,Guntur,Onion,8411.2,151401.6,18.0,5887.8,2523.4
2021,Andhra Pradesh,Guntur,Onion,8411.2,151401.6,18.0,5887.8,2523.4
2022,Andhra Pradesh,Guntur,Onion,8411.2,151401.6,18.0,5887.8,2523.4
2023,Andhra Pradesh,Guntur,Onion,8411.2,151401.6,18.0,5887.8,2523.4
2024,Andhra Pradesh,Guntur,Onion,8411.2,151401.6,18.0,5887.8,2523.4
2019,Andhra Pradesh,Nellore,Rice,39919.2,99798.0,2.5,27943.4,11975.8
2020,Andhra Pradesh,Nellore,Rice,39919.2,99798.0,2.5,27943.4,11975.8
2021,Andhra Pradesh,Nellore,Rice,39919.2,99798.0,2.5,27943.4,11975.8
2022,Andhra Pradesh,Nellore,Rice,39919.2,99798.0,2.5,27943.4,11975.8
2023,Andhra Pradesh,Nellore,Rice,39919.2,99798.0,2.5,27943.4,11975.8
2024,Andhra Pradesh,Nellore,Rice,39919.2,99798.0,2.5,27943.4,11975.8
2019,Andhra Pradesh,Nellore,Wheat,25264.0,80844.8,3.2,17684.8,7579.2
2020,Andhra Pradesh,Nellore,Wheat,25264.0,80844.8,3.2,17684.8,7579.2
2021,Andhra Pradesh,Nellore,Wheat,25264.0,80844.8,3.2,17684.8,7579.2
2022,Andhra Pradesh,Nellore,Wheat,25264.0,80844.8,3.2,17684.8,7579.2
2023,Andhra Pradesh,Nellore,Wheat,25264.0,80844.8,3.2,17684.8,7579.2
2024,Andhra Pradesh,Nellore,Wheat,25264.0,80844.8,3.2,17684.8,7579.2
2019,Andhra Pradesh,Nellore,Cotton,35896.0,17948.0,0.5,25127.2,10768.8
2020,Andhra Pradesh,Nellore,Cotton,35896.0,17948.0,0.5,25127.2,10768.8
2021,Andhra Pradesh,Nellore,Cotton,35896.0,17948.0,0.5,25127.2,10768.8
2022,Andhra Pradesh,Nellore,Cotton,35896.0,17948.0,0.5,25127.2,10768.8
2023,Andhra Pradesh,Nellore,Cotton,35896.0,17948.0,0.5,25127.2,10768.8
2024,Andhra Pradesh,Nellore,Cotton,35896.0,17948.0,0.5,25127.2,10768.8
2019,Andhra Pradesh,Nellore,Sugarcane,8616.6,603162.0,70.0,6031.6,2585.0
2020,Andhra Pradesh,Nellore,Sugarcane,8616.6,603162.0,70.0,6031.6,2585.0
2021,Andhra Pradesh,Nellore,Sugarcane,8616.6,603162.0,70.0,6031.6,2585.0
2022,Andhra Pradesh,Nellore,Sugarcane,8616.6,603162.0,70.0,6031.6,2585.0
2023,Andhra Pradesh,Nellore,Sugarcane,8616.6,603162.0,70.0,6031.6,2585.0
2024,Andhra Pradesh,Nellore,Sugarcane,8616.6,603162.0,70.0,6031.6,2585.0
2019,Andhra Pradesh,Nellore,Soybean,16029.0,17631.9,1.1,11220.3,4808.7
2020,Andhra Pradesh,Nellore,Soybean,16029.0,17631.9,1.1,11220.3,4808.7
2021,Andhra Pradesh,Nellore,Soybean,16029.0,17631.9,1.1,11220.3,4808.7
2022,Andhra Pradesh,Nellore,Soybean,16029.0,17631.9,1.1,11220.3,4808.7
2023,Andhra Pradesh,Nellore,Soybean,16029.0,17631.9,1.1,11220.3,4808.7
2024,Andhra Pradesh,Nellore,Soybean,16029.0,17631.9,1.1,11220.3,4808.7
2019,Andhra Pradesh,Nellore,Maize,20386.1,57081.1,2.8,14270.3,6115.8
2020,Andhra Pradesh,Nellore,Maize,20386.1,57081.1,2.8,14270.3,6115.8
2021,Andhra Pradesh,Nellore,Maize,20386.1,57081.1,2.8,14270.3,6115.8
2022,Andhra Pradesh,Nellore,Maize,20386.1,57081.1,2.8,14270.3,6115.8
2023,Andhra Pradesh,Nellore,Maize,20386.1,57081.1,2.8,14270.3,6115.8
2024,Andhra Pradesh,Nellore,Maize,20386.1,57081.1,2.8,14270.3,6115.8
2019,Andhra Pradesh,Nellore,Groundnut,24300.6,34020.8,1.4,17010.4,7290.2
2020,Andhra Pradesh,Nellore,Groundnut,24300.6,34020.8,1.4,17010.4,7290.2
2021,Andhra Pradesh,Nellore,Groundnut,24300.6,34020.8,1.4,17010.4,7290.2
2022,Andhra Pradesh,Nellore,Groundnut,24300.6,34020.8,1.4,17010.4,7290.2
2023,Andhra Pradesh,Nellore,Groundnut,24300.6,34020.8,1.4,17010.4,7290.2
2024,Andhra Pradesh,Nellore,Groundnut,24300.6,34020.8,1.4,17010.4,7290.2
2019,Andhra Pradesh,Nellore,Onion,8790.6,158230.8,18.0,6153.4,2637.2
2020,Andhra Pradesh,Nellore,Onion,8790.6,158230.8,18.0,6153.4,2637.2
2021,Andhra Pradesh,Nellore,Onion,8790.6,158230.8,18.0,6153.4,2637.2
2022,Andhra Pradesh,Nellore,Onion,8790.6,158230.8,18.0,6153.4,2637.2
2023,Andhra Pradesh,Nellore,Onion,8790.6,158230.8,18.0,6153.4,2637.2
2024,Andhra Pradesh,Nellore,Onion,8790.6,158230.8,18.0,6153.4,2637.2
2019,Andhra Pradesh,Kurnool,Rice,61483.2,153708.0,2.5,43038.2,18445.0
2020,Andhra Pradesh,Kurnool,Rice,61483.2,153708.0,2.5,43038.2,18445.0
2021,Andhra Pradesh,Kurnool,Rice,61483.2,153708.0,2.5,43038.2,18445.0
2022,Andhra Pradesh,Kurnool,Rice,61483.2,153708.0,2.5,43038.2,18445.0
2023,Andhra Pradesh,Kurnool,Rice,61483.2,153708.0,2.5,43038.2,18445.0
2024,Andhra Pradesh,Kurnool,Rice,61483.2,153708.0,2.5,43038.2,18445.0
2019,Andhra Pradesh,Kurnool,Wheat,50513.0,161641.6,3.2,35359.1,15153.9
2020,Andhra Pradesh,Kurnool,Wheat,50513.0,161641.6,3.2,35359.1,15153.9
2021,Andhra Pradesh,Kurnool,Wheat,50513.0,161641.6,3.2,35359.1,15153.9
2022,Andhra Pradesh,Kurnool,Wheat,50513.0,161641.6,3.2,35359.1,15153.9
2023,Andhra Pradesh,Kurnool,Wheat,50513.0,161641.6,3.2,35359.1,15153.9
2024,Andhra Pradesh,Kurnool,Wheat,50513.0,161641.6,3.2,35359.1,15153.9
2019,Andhra Pradesh,Kurnool,Cotton,12424.0,6212.0,0.5,8696.8,3727.2
2020,Andhra Pradesh,Kurnool,Cotton,12424.0,6212.0,0.5,8696.8,3727.2
2021,Andhra Pradesh,Kurnool,Cotton,12424.0,6212.0,0.5,8696.8,3727.2
2022,Andhra Pradesh,Kurnool,Cotton,12424.0,6212.0,0.5,8696.8,3727.2
2023,Andhra Pradesh,Kurnool,Cotton,12424.0,6212.0,0.5,8696.8,3727.2
2024,Andhra Pradesh,Kurnool,Cotton,12424.0,6212.0,0.5,8696.8,3727.2
2019,Andhra Pradesh,Kurnool,Sugarcane,16040.1,1122807.0,70.0,11228.1,4812.0
2020,Andhra Pradesh,Kurnool,Sugarcane,16040.1,1122807.0,70.0,11228.1,4812.0
2021,Andhra Pradesh,Kurnool,Sugarcane,16040.1,1122807.0,70.0,11228.1,4812.0
2022,Andhra Pradesh,Kurnool,Sugarcane,16040.1,1122807.0,70.0,11228.1,4812.0
2023,Andhra Pradesh,Kurnool,Sugarcane,16040.1,1122807.0,70.0,11228.1,4812.0
2024,Andhra Pradesh,Kurnool,Sugarcane,16040.1,1122807.0,70.0,11228.1,4812.0
2019,Andhra Pradesh,Kurnool,Soybean,40637.7,44701.5,1.1,28446.4,12191.3
2020,Andhra Pradesh,Kurnool,Soybean,40637.7,44701.5,1.1,28446.4,12191.3
2021,Andhra Pradesh,Kurnool,Soybean,40637.7,44701.5,1.1,28446.4,12191.3
2022,Andhra Pradesh,Kurnool,Soybean,40637.7,44701.5,1.1,28446.4,12191.3
2023,Andhra Pradesh,Kurnool,Soybean,40637.7,44701.5,1.1,28446.4,12191.3
2024,Andhra Pradesh,Kurnool,Soybean,40637.7,44701.5,1.1,28446.4,12191.3
2019,Andhra Pradesh,Kurnool,Maize,41776.0,116972.8,2.8,29243.2,12532.8
2020,Andhra Pradesh,Kurnool,Maize,41776.0,116972.8,2.8,29243.2,12532.8
2021,Andhra Pradesh,Kurnool,Maize,41776.0,116972.8,2.8,29243.2,12532.8
2022,Andhra Pradesh,Kurnool,Maize,41776.0,116972.8,2.8,29243.2,12532.8
2023,Andhra Pradesh,Kurnool,Maize,41776.0,116972.8,2.8,29243.2,12532.8
2024,Andhra Pradesh,Kurnool,Maize,41776.0,116972.8,2.8,29243.2,12532.8
2019,Andhra Pradesh,Kurnool,Groundnut,8467.2,11854.1,1.4,5927.0,2540.2
2020,Andhra Pradesh,Kurnool,Groundnut,8467.2,11854.1,1.4,5927.0,2540.2
2021,Andhra Pradesh,Kurnool,Groundnut,8467.2,11854.1,1.4,5927.0,2540.2
2022,Andhra Pradesh,Kurnool,Groundnut,8467.2,11854.1,1.4,5927.0,2540.2
2023,Andhra Pradesh,Kurnool,Groundnut,8467.2,11854.1,1.4,5927.0,2540.2
2024,Andhra Pradesh,Kurnool,Groundnut,8467.2,11854.1,1.4,5927.0,2540.2
2019,Andhra Pradesh,Kurnool,Onion,6556.0,118008.0,18.0,4589.2,1966.8
2020,Andhra Pradesh,Kurnool,Onion,6556.0,118008.0,18.0,4589.2,1966.8
2021,Andhra Pradesh,Kurnool,Onion,6556.0,118008.0,18.0,4589.2,1966.8
2022,Andhra Pradesh,Kurnool,Onion,6556.0,118008.0,18.0,4589.2,1966.8
2023,Andhra Pradesh,Kurnool,Onion,6556.0,118008.0,18.0,4589.2,1966.8
2024,Andhra Pradesh,Kurnool,Onion,6556.0,118008.0,18.0,4589.2,1966.8
